City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
280,tasiilaq,92,GL,1554234600,79,65.61,-37.64,23.0,27.51
281,sitka,44,US,1554235256,54,37.17,-99.65,57.0,8.99
282,kuzino,92,RU,1554236128,73,57.02,59.44,29.8,6.64
283,chernyshevskiy,48,RU,1554236129,77,63.01,112.47,25.3,7.2
284,nanga eboko,64,CM,1554236129,90,4.68,12.37,74.44,8.99
285,kisangani,24,CD,1554236129,86,0.52,25.21,79.3,2.28
286,curup,8,ID,1554236129,95,-3.47,102.53,68.59,0.72
287,ostrovnoy,36,RU,1554236130,85,68.05,39.51,28.09,14.7
288,dunedin,8,NZ,1554235776,68,-45.87,170.5,55.0,1.01
289,ginda,0,IN,1554236130,63,30.69,78.49,45.64,2.51
290,lovington,1,US,1554235864,17,32.94,-103.35,77.0,16.11
291,touros,40,BR,1554231600,74,-5.2,-35.46,86.0,10.29
292,togul,20,RU,1554236131,82,53.47,85.91,26.29,2.73
293,baghdad,20,IQ,1554233400,67,33.3,44.38,60.8,4.7
294,ust-nera,56,RU,1554236131,60,64.57,143.24,2.17,2.06
295,varhaug,20,NO,1554236130,52,58.61,5.65,46.4,19.46
296,cidreira,0,BR,1554236132,74,-30.17,-50.22,79.48,5.3
297,tautira,75,PF,1554235948,70,-17.73,-149.15,87.01,5.82
298,kudahuvadhoo,0,MV,1554236132,100,2.67,72.89,82.9,7.2
299,port maria,40,JM,1554231600,66,18.37,-76.89,86.0,17.22
300,pirgos,20,GR,1554236075,76,35.12,25.72,55.99,5.82
301,katherine,8,AU,1554233400,83,-14.47,132.26,69.8,6.93
302,cap-aux-meules,5,CA,1554231600,48,47.38,-61.86,39.2,19.46
303,bambous virieux,40,MU,1554236040,83,-20.34,57.76,78.8,7.31
304,shache,0,CN,1554236133,76,38.42,77.24,40.42,1.61
305,agadir,0,MA,1554233400,23,30.42,-9.58,73.4,4.7
306,nanortalik,68,GL,1554236134,97,60.14,-45.24,32.77,15.14
